Date,Open,High,Low,Close,Volume
2020-02-28,110.73,112.01,107.82,108.98,2940000
2020-03-02,108.94,112.40,108.94,109.58,1890000
2020-03-03,109.86,112.00,107.00,108.17,1530000
2020-03-04,110.66,110.66,108.45,110.13,634630
2020-03-05,110.60,110.60,108.29,108.91,757630
2020-03-06,109.00,109.62,108.11,108.45,636150
2020-03-09,103.70,107.18,99.72,102.47,1680000
2020-03-10,104.78,104.78,100.63,101.60,766410
2020-03-11,100.84,102.30,100.40,101.48,876680
2020-03-12,101.72,101.72,89.44,97.46,990120
2020-03-13,101.92,104.78,97.08,102.77,1190000
2020-03-17,103.00,110.12,98.02,107.92,1890000
2020-03-18,105.42,107.70,101.42,102.98,738060
2020-03-19,103.49,106.99,101.74,104.32,915930
2020-03-20,105.43,106.21,98.98,100.17,4640000
2020-03-23,101.11,101.11,95.32,96.60,822390
2020-03-24,96.60,101.90,94.92,96.63,929840
2020-03-25,95.12,102.05,94.36,98.11,531250
2020-03-26,97.51,100.09,96.13,96.56,789110
2020-03-27,94.48,96.32,89.56,90.56,1540000
2020-03-30,92.50,95.75,92.50,95.08,525120
2020-03-31,95.53,97.83,93.94,95.65,1630000
2020-04-01,95.34,95.34,92.00,92.51,1420000
2020-04-02,93.10,96.57,92.15,95.80,580990
2020-04-03,96.67,96.67,93.01,94.89,1110000
2020-04-06,96.50,102.19,96.50,99.48,653160
2020-04-07,99.38,101.40,98.01,99.82,1130000
2020-04-08,100.33,101.23,98.79,100.87,623310
2020-04-13,100.87,102.43,99.30,101.32,645210
2020-04-14,102.59,103.33,100.10,102.19,615550
2020-04-15,102.34,103.03,100.58,101.48,1820000
2020-04-16,101.73,101.86,99.03,100.66,866320
2020-04-17,102.44,103.30,98.93,99.58,471230
2020-04-20,99.82,100.06,97.76,98.65,585770
2020-04-21,99.54,99.61,96.79,97.65,296190
2020-04-22,98.33,99.73,96.57,99.17,1050000
2020-04-23,99.51,100.78,97.00,97.78,689870
2020-04-24,98.04,99.45,96.21,97.44,1370000
2020-04-27,97.40,98.48,96.70,97.93,961020
2020-04-28,98.04,100.98,98.04,99.47,2190000
2020-04-29,100.10,101.61,98.01,99.50,486430
2020-04-30,101.49,101.50,94.72,97.10,1450000
2020-05-04,97.10,97.10,93.89,94.98,626120
2020-05-05,95.00,96.14,94.93,95.26,478860
2020-05-06,95.73,96.14,94.01,94.62,1360000
2020-05-07,95.10,95.40,92.21,92.72,4700000
2020-05-08,93.18,95.99,93.00,95.57,618120
2020-05-11,96.28,97.56,94.67,96.61,378670
2020-05-12,96.82,98.30,96.39,97.87,519650
2020-05-13,97.98,97.98,93.27,93.58,1350000
2020-05-14,93.18,94.72,91.34,91.78,556360
2020-05-15,92.22,95.42,92.22,93.28,195610
2020-05-18,92.49,97.49,92.49,96.09,475630
2020-05-19,95.61,95.61,92.10,92.82,329520
2020-05-20,92.51,93.17,91.51,92.77,486060
2020-05-21,92.12,92.49,91.21,92.26,806710
2020-05-22,91.50,93.15,91.27,91.49,232710
2020-05-25,92.19,93.55,91.27,91.62,48000
2020-05-26,92.39,93.40,91.27,92.95,442530
