Date,Open,High,Low,Close,Volume
2020-02-14,309.2817884707523,309.4833895167541,308.0813547766656,309.3642578125,64582200
2020-02-18,308.36544605947824,309.4284309226807,307.1741569014039,308.5670471191406,57226200
2020-02-19,309.53836976490896,310.72045829777164,309.25429937652905,310.0423583984375,48814700
2020-02-20,309.4925837509388,310.31733323101616,305.7721503679696,308.7686767578125,74163400
2020-02-21,307.41248274725154,307.72404299995856,304.76417865144776,305.58892822265625,113788200
2020-02-24,296.11367067972515,305.66216126608373,294.37255791706946,295.4538879394531,161088400
2020-02-25,296.84685239849114,297.4608004028801,285.62139733127,286.5010986328125,218913200
2020-02-26,287.90302105729336,291.5043221918887,284.714094602618,285.4471740722656,194773800
2020-02-27,279.9123611957851,285.50218362591784,272.6272888183594,272.6272888183594,284353500
2020-02-28,264.5541069238748,272.9754882391308,261.658395419346,271.4818115234375,384975800
2020-03-02,273.2687603709201,283.30295220755625,269.8323971344277,283.2388000488281,238703600
2020-03-03,283.61447075418994,287.5914845326907,272.6822621634208,275.1289367675781,300139100
2020-03-04,280.5171106027722,286.9133360865431,277.9604493324788,286.6933898925781,176613400
2020-03-05,279.4725535047731,282.67065320761304,274.9182257388986,277.1632995605469,186366800
2020-03-06,268.6318972907637,273.7910271727866,265.9561321004398,272.5814208984375,228667200
2020-03-09,252.27476833965127,260.4212503062878,250.57951885519665,251.29428100585938,309417300
2020-03-10,260.8336938237853,264.38916035534675,250.62539203743287,264.29754638671875,276444100
2020-03-11,257.22323639794087,258.35951814826916,248.22454043948105,251.41346740722656,255316300
2020-03-12,234.58905518446738,244.35749341633144,226.9649041793255,227.35894775390625,392220700
2020-03-13,241.08602920049,248.77433109216642,227.73462252812922,246.79498291015625,329566100
2020-03-16,221.0085307501589,235.41376534127508,217.50802963275152,219.78977966308594,297240000
2020-03-17,224.54571768132374,234.74486242903518,217.2423130667214,231.65670776367188,262070500
2020-03-18,216.4908378124237,227.5971569540212,208.94917148333334,219.9272003173828,327597100
2020-03-19,219.2399792463715,226.69001937920623,212.79794461115702,220.39459228515625,289322000
2020-03-20,223.5525333669798,225.3407346727867,210.62035266342227,210.89688110351562,347158800
2020-03-23,210.33456252313593,211.70796381485764,201.18155909431383,205.50457763671875,326025200
2020-03-24,216.07705777437212,224.99962261556414,215.50557615248505,224.1239471435547,235494500
2020-03-25,225.7093944461487,236.29111690961022,220.99002898483698,227.47915649414062,299430300
2020-03-26,229.99549850632343,242.2363464449913,229.56227406257838,240.76156616210938,257632800
2020-03-27,233.4520748915783,240.40207705378725,231.4057848355421,233.59033203125,224341200
2020-03-30,235.69194049956965,241.8953263873629,233.6917407130098,241.17636108398438,171369500
2020-03-31,240.17166345646726,242.72490599332332,236.17126374188032,237.58154296875,194881100
2020-04-01,228.57601345891695,237.4985784321248,224.8152643278773,226.8892059326172,189554600
2020-04-02,226.00433936920624,232.90825175530057,225.45128263078988,232.12477111816406,177660400
2020-04-03,231.13847179241753,233.4981681687976,226.03197310862495,228.7695770263672,135561200
2020-04-06,237.66450470907907,246.10775542428493,228.7511655917904,244.13519287109375,188061200
2020-04-07,252.75355784129687,253.5094010822831,244.16285228612495,244.38406372070312,201427200
2020-04-08,246.99262118695424,254.4035140373844,244.49468151600078,252.58766174316406,153774500
2020-04-09,255.85991711221806,259.1966831027809,253.91503382352957,256.4314270019531,189999200
2020-04-13,255.45432127320237,255.79536495704366,250.17267304475266,254.09011840820312,114839100
2020-04-14,258.9938939542684,262.6071461374814,253.9519092553873,261.5840148925781,134143400
2020-04-15,255.85071325565545,261.7222690836012,253.90580187886607,256.0258483886719,121775000
2020-04-16,257.3070626758222,258.1182089286888,254.18233805357292,257.260986328125,131798300
2020-04-17,263.04952128306587,264.8192689063994,260.30269091667844,264.2109375,146684800
2020-04-20,260.49635992156533,264.3493052621317,259.33497134824717,259.5561828613281,100109300
2020-04-21,255.07634519745818,256.28383761316223,250.73487465617947,251.67507934570312,126385700
2020-04-22,256.56967233483715,259.0123094851933,255.2423472173533,257.260986328125,92951600
2020-04-23,258.5421661535463,261.7222212725069,256.93832694379256,257.24249267578125,104709700
2020-04-24,258.76340983468236,261.50101398459896,256.7078930598151,260.828125,85063200
2020-04-27,262.8098624891784,265.71337496446637,262.34898660009674,264.5888366699219,77896600
2020-04-28,268.2481466524861,268.5984167692531,263.0679070425164,263.3721008300781,105270000
2020-04-29,268.7182183545039,271.8060915592609,267.6858611572461,270.2667541503906,118745600
2020-04-30,268.88425570382896,270.3682909831344,266.0083940965527,267.7505187988281,122901700
2020-05-01,262.98506692974644,267.9164458693108,259.49161889294606,260.6622619628906,125180000
2020-05-04,258.7726214184617,261.6853608206869,257.28861435013727,261.3811950683594,80873200
2020-05-05,264.21097269404163,266.6167316014269,261.5102183039644,263.7961730957031,79569900
2020-05-06,265.50144342317355,265.8885634952178,261.57477105747034,262.00799560546875,73632600
2020-05-07,265.23408504229155,267.10524010350366,264.6626034171381,265.1695556640625,75250400
2020-05-08,268.3126974572183,270.0271702369116,267.17893274597543,269.55706787109375,76452400
2020-05-11,267.62143930773703,270.9950545873397,267.19744131631325,269.6124267578125,79514200
2020-05-12,270.801516933047,271.2162884383801,264.1003621628556,264.2386474609375,95870800
2020-05-13,263.6763746932957,264.71795895334134,257.13192987174455,259.56536865234375,144721100
2020-05-14,257.1227544883689,262.8007225585791,251.6290918271061,262.67169189453125,121977900
2020-05-15,260.27509684590956,263.9252267368411,259.3256934508307,263.879150390625,111146300
2020-05-18,270.11941195040055,273.5299055972342,269.7968212545865,271.9168395996094,119703800
2020-05-19,271.31764460727464,273.032089431891,269.1054459405045,269.1238708496094,95189300
2020-05-20,272.67263921166995,274.56221925365764,272.4422012490064,273.6957702636719,85861700
2020-05-21,273.56676293920657,274.3779091376315,270.70932633280484,271.80621337890625,78293900
2020-05-22,271.52049845866605,272.49755334653037,270.2761276095139,272.3224182128906,63958200
2020-05-26,278.3045806702521,278.5442451969563,272.3408439751787,275.6775817871094,88951400
2020-05-27,278.4796539573574,279.81620534149,273.6404569266907,279.7793273925781,104817400
2020-05-28,280.8117200863485,282.8303590651287,278.5902945576111,279.26318359375,90405200
2020-05-29,278.79300406178066,281.0973832519056,276.03697555187244,280.5074768066406,119090800
2020-06-01,279.86232187865164,282.2496560477979,279.3461430382761,281.64129638671875,55758300
2020-06-02,282.56301791606984,284.01940158934775,281.2264946134768,283.9732971191406,74267200
2020-06-03,285.9643014985071,288.71113229720396,285.68778717935186,287.75250244140625,92567600
2020-06-04,286.76614411731316,288.508268248897,284.89498938133136,286.99658203125,75794400
2020-06-05,292.40735097564266,296.131208215071,292.3428215947053,294.35223388671875,150524700
2020-06-08,295.16338657068064,298.10377730263014,294.619556339926,297.91021728515625,73641200
2020-06-09,295.23710420683716,297.98393482700175,294.3706552236186,295.68878173828125,77479200
2020-06-10,296.269500797197,297.1636012434189,293.3198835377999,294.0388488769531,95000800
2020-06-11,287.08890672889135,287.7249179405341,276.5348618580431,277.087890625,209243600
2020-06-12,284.1208795986669,284.8951480451448,275.23520331605874,280.4062194824219,194678900
2020-06-15,274.70047715474163,284.157660169738,273.52063590787077,283.0238952636719,135782700
2020-06-16,290.7942988499183,290.9417825291252,283.59541877833976,288.4714660644531,137627500
2020-06-17,289.494557251357,289.7895245404374,286.53571410151767,287.27313232421875,83398900
2020-06-18,285.7523894567671,287.8631816005811,285.29151338751893,287.3838806152344,80828700
2020-06-19,290.8611111413888,291.0555229099972,283.7879244755577,285.74139404296875,135549600
2020-06-22,285.1396439631699,287.97261465069647,283.9916508946989,287.57452392578125,74649400
2020-06-23,290.23163422664027,291.1667096484841,288.4911101062854,288.8984680175781,68471200
2020-06-24,286.85235736793186,287.47266118114317,279.6866122382617,281.5289611816406,132813500
2020-06-25,280.9550094007132,284.8156419412527,278.92748722706216,284.5471496582031,89468000
2020-06-26,283.4455227669643,283.65846888494866,277.20558275985917,277.788818359375,127961000
2020-06-29,279.047817644744,282.0103865578384,276.75180342802395,281.87152099609375,79773300
2020-06-30,281.43640077884385,287.18568953468224,281.27902922068364,285.482177734375,113394800
2020-07-01,286.6024632366139,288.7503451312307,286.13955911726157,287.4819641113281,72396500
2020-07-02,290.92591848242125,292.27761860525646,288.3984805369268,289.0650634765625,69344200
2020-07-06,292.89792305234755,294.1107294816476,292.1480207030375,293.5274658203125,61713800
2020-07-07,291.98135962823466,293.9625742469082,290.1204763282572,290.50006103515625,82910000
2020-07-08,291.2684594320676,292.8330773096431,289.50019090510847,292.72198486328125,54638600
2020-07-09,293.3329911490811,293.5737102601791,287.6300107154844,291.0555114746094,83354200
2020-07-10,290.9907250034386,294.29586651217585,289.5557338319014,294.0273742675781,57550400
2020-07-13,296.3788233659934,298.7673947992399,290.82397716890887,291.4812927246094,102997500
2020-07-14,290.05563285710343,296.03637283334564,288.8520937677715,295.2586975097656,93657000
2020-07-15,298.48982484290724,299.0730885288503,295.582773536278,297.97137451171875,87196500
2020-07-16,296.0641212834849,297.4435660368354,295.41604444110504,296.98992919921875,54622500
2020-07-17,297.99908481947347,298.6378946024456,296.01784212946285,297.8509521484375,62774900
2020-07-20,297.58254870213204,301.0080506399925,296.83264625549896,300.2581481933594,56308800
2020-07-21,302.2300162929496,302.6743860263427,299.9062292995547,300.8968505859375,57292200
2020-07-22,300.5358786742239,302.9244798533065,300.42478620141566,302.60968017578125,57792900
2020-07-23,302.2485577259489,302.95218089089167,297.62878455914324,298.99896240234375,75738000
2020-07-24,297.13814709374793,298.10096725984846,295.56426188414656,297.0733337402344,73766600
2020-07-27,297.76765361995194,299.41559085189874,296.9714439891893,299.23968505859375,48293000
2020-07-28,298.5083877686771,299.6286362456403,297.0456229667146,297.3418884277344,57495000
2020-07-29,298.22129402344734,301.56347588194586,298.1842537893127,300.99871826171875,48454200
2020-07-30,298.0176724547983,300.34146022234614,295.9253650050639,299.9248352050781,61861700
2020-07-31,301.72092523828803,302.3967754817802,297.48997444346537,302.294921875,84986800
2020-08-03,303.96132291921657,305.1648621508035,303.4150995292858,304.3964538574219,53077900
2020-08-04,303.5354458801942,305.5722351074219,303.5354458801942,305.5722351074219,41917900
2020-08-05,306.87762078191065,307.7293766896875,306.6091285143018,307.4701232910156,42697700
2020-08-06,306.8868905622747,309.6457807205977,306.5628520645501,309.5254211425781,43679400
2020-08-07,308.5534104808994,310.0347095142594,307.646108112777,309.7477111816406,57308300
2020-08-10,310.2013516372214,310.85866767202384,308.25714840047715,310.67352294921875,44282100
2020-08-11,311.85845690646227,312.49726674092767,307.3775491967452,308.1089172363281,69601100
2020-08-12,310.55307736748404,313.1823690322383,310.5253042540805,312.4046936035156,53774400
2020-08-13,311.6363173823542,313.1546565515217,310.9141880406208,311.8399963378906,41816100
2020-08-14,311.4510914457283,312.38616662319157,310.71969517068027,311.84918212890625,47260400
2020-08-17,312.8675558245334,313.23787337153493,311.85842850125164,312.83978271484375,35481000
2020-08-18,313.2379876186909,313.9416109920186,311.63632903330017,313.5157470703125,38733900
2020-08-19,313.8951846484819,314.41363485755494,311.64547803553086,312.2102355957031,68054200
2020-08-20,310.4790311302615,313.6638136676709,310.34943267122867,313.1824035644531,42207800
2020-08-21,312.84910700390265,314.5155503966336,312.50653425057345,314.2933654785156,55106600
2020-08-24,316.73745548119877,317.55217111130275,314.26556373207285,317.4781188964844,48588700
2020-08-25,318.042826953343,318.67236962408947,316.87629981081636,318.58905029296875,38463400
2020-08-26,319.1816234759962,322.05160610805416,318.6354000636554,321.78314208984375,50790200
2020-08-27,322.6534528517524,323.9403116697603,320.82034228527885,322.4867858886719,58034100
2020-08-28,323.51438715103393,324.69942039778635,322.32008678211736,324.5697937011719,48588900
2020-08-31,324.35695257363545,325.23645353103154,323.1626519224713,323.39410400390625,66099200
2020-09-01,324.2272767983935,326.5417972626103,323.3292417281404,326.4399719238281,54908700
2020-09-02,328.35633245961714,332.1336166297845,327.2083113389421,331.1615295410156,69540000
2020-09-03,329.4673439712891,329.93951517196746,317.1726127891446,319.764892578125,148011100
2020-09-04,320.4499269477994,322.02378359273916,310.025319846639,317.154052734375,139156300
2020-09-08,311.72882307371316,317.21888632629816,308.1829906456316,308.4884948730469,114465300
2020-09-09,312.5065233571741,317.05224467136924,311.6362614536504,314.5803527832031,91462300
2020-09-10,316.4597550247516,317.1170709136093,308.15525462087976,309.11810302734375,90569500
2020-09-11,310.9049136357937,311.9695874052841,306.44251137215093,309.2754821777344,84680200
2020-09-14,312.450964043728,315.12656299224113,309.423581752998,313.3489990234375,65605700
2020-09-15,315.8115989768501,316.64482046954066,313.35821359426615,314.9320983886719,52920900
2020-09-16,316.17279961874726,317.6077911735018,313.4046136065365,313.682373046875,82096000
2020-09-17,308.81252914941524,312.64538801635723,308.28481178308215,310.9233703613281,91523300
2020-09-18,311.7311184298016,311.84265557573474,304.8527202209257,307.34381103515625,105877900
2020-09-21,302.7427755109806,304.07197396170466,299.0526031336653,303.9232482910156,99450800
2020-09-22,305.41045242560136,307.5762077815948,302.89144880901273,307.01849365234375,63612100
2020-09-23,307.57620454005826,307.8550757850042,299.39649195231215,299.8984375,93112200
2020-09-24,298.5784936002621,303.76516933254953,297.258571215187,300.6977844238281,76681300
2020-09-25,299.8426692481497,306.3492684548765,298.9689520233032,305.5592041015625,71069400
2020-09-28,309.7327085120084,311.3500540678067,308.73812155611176,310.63433837890625,64584600
2020-09-29,310.42982466671907,311.1734245990456,308.24546086154606,308.9425964355469,51304000
2020-09-30,309.61186119180115,314.4453460617756,309.416671165214,311.2850036621094,104081100
2020-10-01,313.88768692379944,314.86366559432696,311.3965954023095,313.28350830078125,88698700
2020-10-02,308.3198450119104,313.2555627207702,307.8457837333298,310.3089904785156,89431100
2020-10-05,312.37252335480844,315.9976228708577,312.3260589938609,315.8117370605469,45713100
2020-10-06,315.951102906979,318.051813596093,310.81089169057145,311.3221130371094,90128900
2020-10-07,314.28728027464444,317.5498836075038,314.2593959883173,316.7412109375,56999600
2020-10-08,318.6838985828623,319.6134126353913,317.7636603816266,319.54833984375,45242500
2020-10-09,321.2028963840777,322.8667345981165,320.58013781019633,322.4019775390625,59528600
2020-10-12,324.9488974185187,329.0666389175514,324.4562559792047,327.5887145996094,80388500
2020-10-13,327.4492247806574,327.6258347283141,324.4840725434982,325.4507751464844,73255500
2020-10-14,326.02708999760546,327.1239098929824,322.67155751263357,323.4058532714844,57727900
2020-10-15,319.48329800773115,323.48950169298183,318.9441922862967,323.00616455078125,60357700
2020-10-16,324.36327751636173,326.0271159294478,322.6343946657817,322.8110046386719,89501900
2020-10-19,324.0750651798359,324.707127920646,317.0014769337468,317.9031066894531,68425600
2020-10-20,319.25089283338775,322.42984341706637,318.488712858615,319.1765441894531,60051900
2020-10-21,319.130012337583,321.305099945606,318.26557117105693,318.57232666015625,63575000
2020-10-22,318.78622281883776,320.90551433094646,316.63904701182736,320.3199157714844,55399300
2020-10-23,321.54680058982547,321.60256916559945,318.9441724986455,321.4073791503906,49143900
2020-10-26,318.0146635113088,318.80475616946273,311.96351764417074,315.4678039550781,91473000
2020-10-27,315.81173928644967,316.14635076728,314.1664810728045,314.3802795410156,65994100
2020-10-28,308.6916916839952,314.40819871459206,303.14249041237605,303.6351318359375,127094300
2020-10-29,303.8674845080645,309.90002246930646,302.1757618896027,306.7210998535156,90597700
2020-10-30,305.14090511981635,306.4515234799912,299.861271536879,303.5235595703125,120287300
2020-11-02,306.9256591796875,308.93338527504574,304.17427619495805,306.9256591796875,86068300
2020-11-03,310.1695753283749,314.40815753311387,307.00923292891446,312.3446350097656,93294200
2020-11-04,316.83419775911113,323.4151742045212,315.6537249327258,319.3253173828125,126959700
2020-11-05,324.6235253644289,327.3656035607772,324.2703054349714,325.55303955078125,82039700
2020-11-06,325.26490025051436,326.73354858554944,323.14560898928653,325.47869873046875,74973000
2020-11-09,338.3152429134803,338.69634709260697,329.1037549200316,329.5685119628906,172304200
2020-11-10,328.57395526410835,330.1448364825855,325.8040211888103,329.085205078125,85552000
2020-11-11,331.27885919980673,332.3570990887861,330.03331356077604,331.52984619140625,58649000
2020-11-12,330.51666493968696,331.5763248019199,326.50118493331297,328.313720703125,67546200
2020-11-13,330.2284982463468,333.60263931693396,329.70797256583705,332.8590393066406,62892200
2020-11-16,335.53608323091584,337.2091976293169,334.2440447341139,337.0140075683594,74541100
2020-11-17,334.59714605363865,336.4097096479099,333.0820337387428,335.2013244628906,66111000
2020-11-18,335.47095237920496,336.01936231897963,331.1301088549771,331.16729736328125,70591300
2020-11-19,330.53525035428703,332.9333844739087,329.1874434374099,332.56158447265625,59940900
2020-11-20,332.30126814614187,332.5057623688925,330.20986156340393,330.2842102050781,70417300
2020-11-23,332.0968543970536,333.5283143031791,329.8567216216213,332.26416015625,63230600
2020-11-24,334.82031711721845,338.1665740612137,333.9651798999618,337.6181640625,62415900
2020-11-25,337.53443743013906,337.5623217166409,336.0007449395041,337.0975646972656,45330900
2020-11-27,338.1944089835005,338.5104403756147,337.02321213244505,338.0364074707031,28514100
2020-11-30,337.25563273127324,337.52519979831504,333.8536356408467,336.5399169921875,83872700
2020-12-01,339.80240836600893,341.763669108721,339.2075058450926,340.2206726074219,74231400
2020-12-02,339.10537931768437,341.09452496721,338.5290850488173,340.9365234375,45927000
2020-12-03,340.83423215842737,342.23780756286345,339.7374123001427,340.8435363769531,62882000
2020-12-04,341.4291530295326,343.78082275390625,341.3361959388751,343.78082275390625,50749900
2020-12-07,343.0093290517619,343.56704325999203,341.80097190603243,343.07440185546875,48944300
2020-12-08,341.801017124216,344.6453287592995,341.75455275343444,344.0783386230469,42458900
2020-12-09,344.7382817300887,344.8962832820712,340.15578285817526,340.9923400878906,74098300
2020-12-10,339.61652249067066,341.93100325191364,338.74277706945526,340.88067626953125,57735400
2020-12-11,339.17970394397395,340.890006557245,337.65531550527345,340.48101806640625,57698600
2020-12-14,342.656080212638,343.73429157077305,338.77999406137144,338.95660400390625,69216200
2020-12-15,341.50351566005907,343.5391540527344,340.12785278149966,343.5391540527344,63865300
2020-12-16,343.7530029279958,344.9985487501249,342.8699529509324,344.0783386230469,58420500
2020-12-17,345.7235069456668,346.20684410811197,344.8962257081794,346.0023498535156,64119500
2020-12-18,346.2916885347735,346.45970742421224,342.60444592107217,344.6207580566406,136542300
2020-12-21,340.6908788886597,353.28346626235304,337.9464560255549,343.38861083984375,96386700
2020-12-22,343.71534876607024,343.82736137982727,341.68037698297826,342.80987548828125,47949000
2020-12-23,343.7806190223121,345.0314737308344,342.79113651426565,343.11785888671875,46201400
2020-12-24,343.5939176069058,344.4807314188384,343.00585151247196,344.4527282714844,26457900
2020-12-28,347.01047928251126,347.8039398547463,346.38506609890993,347.4118957519531,39000400
2020-12-29,348.9427593868973,349.1201221557573,346.1609898693241,346.74908447265625,53680500
2020-12-30,347.5705578476866,348.28000894293837,346.8517913610058,347.24383544921875,49455300
2020-12-31,347.0478724739149,349.7362892004099,346.5344718228224,349.0081787109375,78520700
2021-01-04,350.34296875558,350.47366910441684,340.55081201892335,344.2567138671875,110210800
2021-01-05,343.6126968288988,347.7199876295855,343.5660059125911,346.6278076171875,66426200
2021-01-06,345.11552753738533,351.9019187189158,344.5647799187049,348.7000732421875,107997700
2021-01-07,351.0804608432896,354.6276595774134,350.90309805783966,353.8808898925781,68766800
2021-01-08,355.2717446185085,356.1118675981628,352.0139214197947,355.8971862792969,71677200
2021-01-11,352.71402176287364,355.26239380181204,352.5926652872222,353.4981384277344,51034700
2021-01-12,353.68488655633377,354.5903313155894,351.32316391848667,353.5728454589844,52547700
2021-01-13,353.49822506381935,355.52385315596246,352.7141082067856,354.5250549316406,45303600
2021-01-14,355.27178711492945,355.7758723579935,352.94743994612014,353.2834777832031,49989100
2021-01-15,351.65919735021674,352.4619733044625,348.8401091438219,350.7070617675781,107160000
2021-01-19,353.1714095466067,354.0022171031651,351.6871856917085,353.4607849121094,51233300
2021-01-20,355.7571726966947,359.19238745633976,355.36512856654605,358.3522644042969,61836100
2021-01-21,358.9123241730878,359.3417438187751,357.75482257805237,358.678955078125,47840100
2021-01-22,356.82123777678873,358.57617739565484,356.43850915885054,357.4093322753906,52860500
2021-01-25,358.14689610942855,359.1736973399445,353.2834636469898,358.8190002441406,70402000
2021-01-26,359.77107703146265,360.1818088514389,358.02548104028034,358.25885009765625,42665300
2021-01-27,354.9263947256956,355.019748062336,347.2625615277461,349.5028991699219,123351100
2021-01-28,351.3231338347947,356.5226037699403,350.88442731269146,352.5086669921875,94198100
2021-01-29,350.64172533967934,351.61254871858694,343.77132460135704,345.45159912109375,126765100
2021-02-01,348.8587477068479,352.2379271972738,345.74094042873577,351.2017822265625,75817600
2021-02-02,354.3943082588558,357.72682583158235,351.2858443927636,356.16790771484375,64450700
2021-02-03,356.9987151844739,358.17490455947774,355.1691094246982,356.4479675292969,52427100
2021-02-04,357.48406790567833,360.5458689619546,356.55993550525034,360.49920654296875,47142600
2021-02-05,362.37554413810756,362.6275725066396,360.4525850635456,361.9181213378906,48669800
2021-02-08,363.3742390383797,364.5784312098639,362.51545696079546,364.5317687988281,38365200
2021-02-09,363.69168503335237,364.88656203696013,363.2809816726569,364.28912353515625,35551100
2021-02-10,366.03476248455763,366.18412212748876,361.7221060618875,364.1304626464844,59154400
2021-02-11,365.21324714349873,365.6333228604152,362.2821464660776,364.718505859375,42913300
2021-02-12,363.9157044935719,366.76279552601454,363.84101044415263,366.5201110839844,50593300
2021-02-16,367.7523022937143,367.94835282080294,365.48396180113076,366.2027282714844,50972400
2021-02-17,364.44782425799957,366.538802023483,363.43031003691596,366.2867736816406,52290600
2021-02-18,363.67307236862246,365.4746750089571,361.94613530686405,364.7279052734375,59712800
2021-02-19,365.9881624674809,366.2775379226794,363.6357832994879,364.0838623046875,83241000
2021-02-22,361.3113588642894,363.7010560751068,361.01263959107774,361.2833557128906,67414200
2021-02-23,359.07103736191505,363.0756591158048,354.907740572143,361.72210693359375,107284100
2021-02-24,360.62989435018375,366.1374274308675,359.64041172948737,365.7080078125,72433900
2021-02-25,364.4384697020069,365.81068094226185,355.4490887696667,356.8959655761719,146670500
2021-02-26,358.7816272202917,359.9297848553106,353.0687567328293,355.0570373535156,152701600
2021-03-01,359.9391348464769,364.9145796408334,355.2530939230072,363.6636962890625,105348800
2021-03-02,363.88772878043636,364.1210978494576,360.32184256880726,360.825927734375,79595300
2021-03-03,360.12582613870484,361.0966209700066,355.9438421012048,356.0465393066406,119940200
2021-03-04,355.8598669496521,358.4549301482067,347.14120097339406,351.64056396484375,183433000
2021-03-05,355.15042536468866,359.1643910019848,347.8506615219816,358.10955810546875,152039600
2021-03-08,359.0709604074307,361.8900482908478,356.0465066194313,356.3265380859375,123149200
2021-03-09,360.18174518755524,363.9716557304598,359.67766013624134,361.4139404296875,113633600
2021-03-10,363.7663934988811,365.3626300474982,362.3475197320477,363.6636962890625,109899400
2021-03-11,366.1374746877618,369.32994816283093,365.6800518602389,367.3509826660156,86245000
2021-03-12,365.9880942291193,367.9857188856928,365.1759743296628,367.845703125,64653600
2021-03-15,368.0977208919714,370.300739917359,365.9507366566855,370.03936767578125,73427200
2021-03-16,370.6554372330348,371.36485984183645,368.79780004485065,369.5726013183594,73722500
2021-03-17,368.2845149341992,371.6356924466986,367.13632848230657,370.8329162597656,97959300
2021-03-18,368.23771507922254,370.32869272760485,364.75583847059136,365.4372863769531,115349100
2021-03-19,365.1358383093222,366.71858287293,362.57909049562966,364.76123046875,113624500
2021-03-22,365.27621275157725,369.059816642026,365.22002301990005,367.6737365722656,73778600
2021-03-23,367.0369570655354,368.4885729919062,363.99322228123157,364.7799072265625,90686600
2021-03-24,366.1846539544213,367.82358782761884,362.878691342001,362.9255065917969,97588600
2021-03-25,361.4832266506209,365.7631632140754,359.5352208790169,364.9671325683594,116128600
2021-03-26,366.1191203770628,371.2513354528067,365.51975365812234,370.8486328125,114409100
2021-03-29,369.3688948067096,371.5697547729306,367.87980961613647,370.66131591796875,108107600
2021-03-30,369.3876248451176,370.3522533875979,368.0764548349009,369.6779479980469,76262200
2021-03-31,370.24917149456826,372.7403541757832,370.2210766312015,371.17633056640625,112734200
2021-04-01,373.1150826333132,375.24103277878845,372.9090440416976,375.184814453125,99682900
2021-04-05,377.85379127980036,381.11293809169894,377.77888117663736,380.5697326660156,91684800
2021-04-06,380.0079543326237,381.3940060302929,379.6707873110672,380.3450927734375,62021000
2021-04-07,380.17644565367993,381.13169962099386,379.71755334301986,380.7851867675781,55836300
2021-04-08,382.04022193132636,382.6489631784164,381.10368814172836,382.5927734375,57863100
2021-04-09,382.47097521271746,385.5428043143524,382.3492212703383,385.37420654296875,61104600
2021-04-12,384.77490083514505,385.7863447199532,384.16615960757355,385.5147705078125,56704900
2021-04-13,385.4117711973738,387.28483888303754,385.02778889212334,386.6573486328125,56551000
2021-04-14,386.629184455803,387.68747208141957,384.7935864554999,385.3367919921875,61659900
2021-04-15,387.4814967334206,389.74792117202105,387.43468147433254,389.476318359375,60229800
2021-04-16,390.7687322055155,391.3868479497779,389.34521110344514,390.7781066894531,82037300
2021-04-19,389.84150124750823,390.2910191020154,387.52826201872847,388.8581237792969,78498500
2021-04-20,387.64072918634827,388.7458322696934,384.53142994574625,386.01116943359375,81851800
